"customer_id";"total_orders";"total_quantity";"total_revenue";"first_purchase_ts";"last_purchase_ts";"customer_lifetime_days"
16834;1;358.0;413.46;"2011-11-11";"2011-11-11";0
16835;2;61.0;180.85;"2010-12-05";"2011-06-15";192
16836;2;165.0;251.87;"2011-03-08";"2011-07-18";132
16837;11;1563.0;3170.98;"2011-03-23";"2011-12-07";259
16838;2;185.0;588.85;"2011-07-20";"2011-12-07";140
16839;34;8975.0;16594.35;"2010-12-10";"2011-12-08";363
16841;6;2250.0;1869.82;"2010-12-13";"2011-11-21";343
16842;3;693.0;1264.19;"2011-03-31";"2011-09-04";157
16843;16;10159.0;10196.57;"2011-01-26";"2011-12-08";316
16846;1;135.0;214.32;"2010-12-15";"2010-12-15";0
16847;1;78.0;193.44;"2011-02-10";"2011-02-10";0
16848;1;182.0;281.42;"2010-12-03";"2010-12-03";0
16849;1;33.0;124.57;"2010-12-08";"2010-12-08";0
16850;1;249.0;332.41;"2011-03-27";"2011-03-27";0
16851;3;271.0;342.45;"2010-12-07";"2011-10-23";320
16852;2;56.0;144.91;"2011-01-27";"2011-10-03";249
16855;2;164.0;328.4;"2011-02-16";"2011-07-15";149
16856;1;12.0;35.4;"2011-09-16";"2011-09-16";0
16858;1;91.0;375.69;"2010-12-19";"2010-12-19";0
16859;2;827.0;747.81;"2011-05-04";"2011-09-25";144
16861;2;140.0;173.76;"2011-03-23";"2011-11-29";251
16863;2;409.0;502.8;"2011-01-11";"2011-05-19";128
16866;3;60.0;207.74;"2011-03-16";"2011-05-13";58
16869;4;585.0;825.42;"2010-12-09";"2011-07-22";225
16871;6;1253.0;2812.34;"2011-07-31";"2011-11-24";116
16872;3;600.0;680.02;"2010-12-16";"2011-11-04";323
16873;6;3840.0;7123.62;"2011-01-27";"2011-12-07";314
16875;5;1069.0;2095.53;"2011-03-09";"2011-11-17";253
16877;6;463.0;853.72;"2011-03-07";"2011-11-27";265
16878;1;12.0;13.3;"2011-10-14";"2011-10-14";0
16880;7;753.0;1519.08;"2010-12-05";"2011-09-05";274
16881;1;600.0;432.0;"2011-11-17";"2011-11-17";0
16882;3;424.0;705.12;"2011-05-06";"2011-11-17";195
16883;2;104.0;276.73;"2010-12-06";"2010-12-08";2
16884;2;320.0;429.84;"2011-03-24";"2011-03-25";1
16885;3;184.0;471.51;"2010-12-10";"2011-09-13";277
16887;1;157.0;194.88;"2011-04-14";"2011-04-14";0
16889;3;925.0;1578.67;"2011-03-20";"2011-12-08";263
16891;5;283.0;809.7;"2010-12-08";"2011-11-01";328
16892;5;239.0;525.54;"2010-12-17";"2011-11-02";320
16893;1;62.0;145.93;"2011-01-12";"2011-01-12";0
16895;1;102.0;219.14;"2011-11-22";"2011-11-22";0
16897;2;73.0;289.78;"2011-05-13";"2011-06-16";34
16898;3;419.0;508.81;"2010-12-23";"2011-06-22";181
16899;6;522.0;1281.56;"2011-02-16";"2011-11-28";285
16900;3;833.0;887.11;"2011-08-09";"2011-11-24";107
16902;1;629.0;1706.88;"2011-07-19";"2011-07-19";0
16903;1;262.0;373.24;"2011-06-06";"2011-06-06";0
16904;16;2034.0;3754.27;"2011-01-09";"2011-11-14";309
16905;7;1408.0;3102.43;"2010-12-08";"2011-11-06";333
16906;4;281.0;579.77;"2010-12-08";"2011-11-29";356
16907;5;298.0;981.65;"2011-01-23";"2011-11-09";290
16909;1;436.0;379.14;"2011-11-11";"2011-11-11";0
16910;8;886.0;1510.06;"2010-12-06";"2011-11-24";353
16912;11;1029.0;2575.38;"2011-04-18";"2011-11-27";223
16913;1;82.0;113.44;"2011-07-11";"2011-07-11";0
16914;1;121.0;208.46;"2011-04-04";"2011-04-04";0
16915;6;132.0;621.68;"2011-02-06";"2011-10-18";254
16916;2;440.0;576.26;"2010-12-06";"2011-07-15";221
16917;1;232.0;391.52;"2011-08-21";"2011-08-21";0
16918;6;721.0;1068.82;"2010-12-19";"2011-11-25";341
16919;11;1413.0;2596.45;"2011-01-05";"2011-12-09";338
16921;1;171.0;169.79;"2011-11-27";"2011-11-27";0
16923;19;3417.0;7247.61;"2010-12-06";"2011-12-06";365
16924;3;493.0;846.75;"2011-08-03";"2011-11-22";111
16926;1;35.0;230.25;"2010-12-09";"2010-12-09";0
16927;3;993.0;543.05;"2011-02-06";"2011-08-22";197
16928;17;2114.0;2847.6;"2010-12-02";"2011-11-18";351
16929;7;929.0;1295.39;"2011-03-29";"2011-11-11";227
16930;3;341.0;380.55;"2011-06-23";"2011-11-16";146
16931;21;3158.0;4604.22;"2010-12-12";"2011-12-08";361
16932;1;87.0;161.94;"2010-12-02";"2010-12-02";0
16933;2;288.0;563.23;"2011-11-01";"2011-11-04";3
16934;2;399.0;950.93;"2011-12-06";"2011-12-06";0
16936;1;173.0;262.68;"2011-06-27";"2011-06-27";0
16938;4;2540.0;2736.38;"2011-01-09";"2011-10-10";274
16940;3;2169.0;3049.88;"2010-12-05";"2011-07-17";224
16942;9;811.0;1920.59;"2010-12-05";"2011-11-16";346
16943;3;145.0;816.73;"2011-05-03";"2011-11-23";204
16945;19;2725.0;4345.5;"2011-02-27";"2011-12-04";280
16947;1;312.0;406.48;"2011-11-07";"2011-11-07";0
16948;3;1614.0;435.02;"2011-04-12";"2011-09-23";164
16949;6;791.0;1286.27;"2010-12-10";"2011-11-16";341
16950;3;644.0;1178.56;"2011-01-10";"2011-12-05";329
16951;3;1318.0;1277.75;"2011-05-20";"2011-06-08";19
16952;2;92.0;167.61;"2011-08-09";"2011-08-09";0
16953;1;10.0;20.8;"2011-05-25";"2011-05-25";0
16954;9;1054.0;2085.08;"2011-02-20";"2011-11-28";281
16955;4;266.0;518.67;"2010-12-02";"2011-03-22";110
16956;1;114.0;308.74;"2011-08-23";"2011-08-23";0
16957;2;172.0;416.64;"2011-08-07";"2011-11-04";89
16959;1;49.0;117.35;"2011-10-06";"2011-10-07";1
16960;3;304.0;507.05;"2011-03-18";"2011-11-28";255
16961;1;125.0;234.17;"2011-07-19";"2011-07-19";0
16963;1;35.0;110.55;"2010-12-06";"2010-12-06";0
16965;1;291.0;201.19;"2011-11-13";"2011-11-13";0
16966;7;1981.0;2154.97;"2011-02-01";"2011-12-07";309
16967;1;333.0;319.02;"2010-12-05";"2010-12-05";0
16968;2;326.0;439.43;"2011-08-17";"2011-10-24";68
16969;3;816.0;650.41;"2010-12-01";"2011-05-26";176
16971;1;72.0;357.21;"2011-03-23";"2011-03-23";0
16976;1;88.0;251.52;"2011-09-13";"2011-09-13";0
16978;1;166.0;344.33;"2011-11-03";"2011-11-03";0
16979;6;865.0;1852.0;"2010-12-08";"2011-10-26";322
16980;2;788.0;1078.96;"2011-07-07";"2011-10-06";91
16982;1;182.0;384.06;"2011-11-28";"2011-11-28";0
16983;7;1379.0;1931.25;"2010-12-13";"2011-09-21";282
16984;2;2423.0;4481.35;"2011-06-09";"2011-10-04";117
16985;10;1832.0;5464.12;"2011-02-23";"2011-11-23";273
16986;2;1040.0;1873.2;"2011-05-25";"2011-05-31";6
16987;7;402.0;1625.05;"2011-01-13";"2011-12-07";328
16988;1;43.0;126.12;"2011-10-20";"2011-10-20";0
16989;6;1233.0;1133.25;"2011-04-12";"2011-11-24";226
16990;1;100.0;179.0;"2011-11-16";"2011-11-16";0
16992;5;860.0;1614.31;"2011-04-01";"2011-12-05";248
16996;6;544.0;1456.96;"2011-03-07";"2011-10-25";232
16997;3;360.0;702.0;"2011-04-12";"2011-07-21";100
16998;4;76.0;295.0;"2011-04-13";"2011-12-01";232
16999;2;294.0;484.82;"2011-07-18";"2011-11-08";113
17001;11;2164.0;3989.57;"2011-01-17";"2011-11-27";314
17002;3;679.0;1493.73;"2011-07-10";"2011-11-18";131
17004;2;819.0;1412.94;"2011-01-19";"2011-09-23";247
17006;4;272.0;781.78;"2011-05-20";"2011-11-06";170
17007;6;597.0;889.93;"2010-12-12";"2011-12-02";355
17010;1;118.0;195.36;"2011-08-21";"2011-08-22";1
17011;1;186.0;270.9;"2011-05-23";"2011-05-23";0
17014;3;245.0;586.33;"2011-05-11";"2011-11-18";191
17015;3;1981.0;1842.56;"2010-12-12";"2011-11-14";337
17017;20;6673.0;8694.26;"2010-12-05";"2011-11-30";360
17018;2;176.0;920.1;"2011-02-27";"2011-04-12";44
17019;4;827.0;1272.61;"2011-01-05";"2011-09-27";265
17022;1;108.0;71.0;"2011-05-20";"2011-05-20";0
17024;3;69.0;95.85;"2011-01-27";"2011-09-08";224
17025;3;235.0;357.77;"2010-12-03";"2011-11-27";359
17026;2;97.0;154.83;"2010-12-13";"2010-12-13";0
17027;6;421.0;890.29;"2011-01-12";"2011-10-28";289
17029;2;400.0;716.0;"2011-08-03";"2011-11-06";95
17030;1;146.0;146.87;"2011-11-23";"2011-11-23";0
17031;2;235.0;380.35;"2011-04-01";"2011-09-25";177
17033;3;750.0;1030.14;"2011-02-21";"2011-11-21";273
17034;3;410.0;745.52;"2011-07-21";"2011-10-24";95
17035;2;229.0;433.53;"2011-05-22";"2011-10-24";155
17037;1;656.0;1267.32;"2011-10-06";"2011-10-06";0
17038;1;28.0;112.4;"2011-05-23";"2011-05-23";0
17040;1;181.0;449.73;"2011-05-18";"2011-05-18";0
17041;3;951.0;1081.57;"2011-02-14";"2011-08-11";178
17042;5;994.0;1044.38;"2011-04-03";"2011-12-08";249
17043;4;998.0;1735.18;"2010-12-08";"2011-09-16";282
17044;1;504.0;948.48;"2011-07-01";"2011-07-01";0
17045;3;106.0;339.44;"2011-03-28";"2011-10-19";205
17046;1;510.0;642.02;"2011-03-24";"2011-03-24";0
17047;3;533.0;1100.9;"2011-10-11";"2011-11-30";50
17048;3;485.0;925.35;"2011-04-03";"2011-08-04";123
17049;9;2676.0;5659.98;"2010-12-01";"2011-11-20";354
17050;6;1614.0;3228.84;"2010-12-07";"2011-10-13";310
17051;1;184.0;247.14;"2011-12-08";"2011-12-08";0
17052;1;261.0;413.75;"2011-06-14";"2011-06-14";0
17053;1;122.0;498.48;"2011-06-07";"2011-06-07";0
17054;5;804.0;1356.33;"2011-05-18";"2011-11-27";193
17058;3;592.0;1179.89;"2011-10-18";"2011-12-06";49
17059;5;1855.0;3095.04;"2010-12-13";"2011-12-07";359
17060;1;216.0;234.24;"2011-09-16";"2011-09-16";0
17061;11;1526.0;5232.23;"2011-02-24";"2011-12-08";287
17062;4;430.0;538.37;"2010-12-12";"2011-05-13";152
17063;7;770.0;1461.14;"2011-03-10";"2011-12-02";267
17064;3;318.0;859.35;"2011-01-05";"2011-12-01";330
17068;21;2164.0;4552.14;"2010-12-05";"2011-12-01";361
17069;9;1506.0;2709.7;"2010-12-05";"2011-11-13";343
17070;1;133.0;312.14;"2011-07-27";"2011-07-27";0
17071;9;1197.0;2429.03;"2010-12-05";"2011-11-30";360
17073;4;759.0;1446.09;"2010-12-03";"2011-10-18";319
17075;4;292.0;834.12;"2011-05-05";"2011-10-10";158
17076;3;295.0;841.08;"2011-01-25";"2011-09-01";219
17078;2;788.0;378.2;"2011-04-07";"2011-04-07";0
17079;1;24.0;118.8;"2011-10-31";"2011-10-31";0
17080;2;166.0;287.62;"2011-07-25";"2011-09-08";45
17081;2;78.0;290.16;"2011-01-17";"2011-06-29";163
17082;2;1049.0;2003.85;"2011-05-03";"2011-05-05";2
17083;3;772.0;1405.78;"2011-06-09";"2011-08-11";63
17084;2;1816.0;2949.75;"2011-04-15";"2011-04-15";0
17085;5;786.0;1566.65;"2011-02-01";"2011-10-12";253
17086;6;1859.0;2050.08;"2010-12-20";"2011-11-24";339
17088;4;868.0;1991.01;"2011-01-05";"2011-11-10";309
17090;7;921.0;2043.95;"2010-12-05";"2011-11-11";341
17091;9;1746.0;3827.76;"2010-12-10";"2011-11-03";328
17092;4;1131.0;1777.78;"2010-12-16";"2011-10-06";294
17094;1;152.0;302.0;"2011-04-18";"2011-04-19";1
17095;3;618.0;1324.16;"2011-03-23";"2011-07-24";123
17096;4;339.0;1022.13;"2011-05-09";"2011-12-02";207
17097;8;459.0;954.42;"2011-01-23";"2011-10-31";281
17100;2;800.0;971.74;"2011-08-23";"2011-08-23";0
17101;4;815.0;1621.73;"2010-12-08";"2011-10-03";299
17102;1;2.0;25.5;"2011-09-23";"2011-09-23";0
17105;2;693.0;665.78;"2011-03-21";"2011-06-05";76
17107;6;4837.0;10815.43;"2011-03-31";"2011-11-25";239
17109;6;589.0;885.04;"2011-02-03";"2011-11-10";280
17110;1;50.0;163.3;"2011-03-06";"2011-03-06";0
17111;1;302.0;248.61;"2011-01-11";"2011-01-11";0
17114;8;219.0;808.62;"2011-03-04";"2011-11-27";268
17115;3;372.0;837.5;"2011-01-04";"2011-11-10";310
17117;1;68.0;116.2;"2011-07-20";"2011-07-20";0
17118;1;154.0;157.02;"2011-05-04";"2011-05-04";0
17119;2;334.0;606.91;"2011-10-27";"2011-11-29";33
17120;1;120.0;307.46;"2011-11-10";"2011-11-10";0
17122;1;80.0;138.32;"2011-07-14";"2011-07-14";0
17123;1;246.0;345.3;"2011-03-16";"2011-03-16";0
17124;1;130.0;298.89;"2010-12-13";"2010-12-13";0
17125;1;291.0;259.35;"2010-12-15";"2010-12-16";1
17126;5;792.0;1004.75;"2011-01-31";"2011-06-15";135
17128;1;76.0;157.09;"2011-03-23";"2011-03-24";1
17131;5;983.0;2463.17;"2011-01-07";"2011-11-06";303
17133;7;2730.0;4892.24;"2010-12-02";"2011-10-23";325
17134;2;102.0;425.0;"2011-08-22";"2011-09-18";27
17135;7;1224.0;1139.73;"2010-12-05";"2011-09-11";280
17138;1;126.0;380.5;"2011-08-24";"2011-08-24";0
17139;12;5182.0;10668.47;"2011-01-28";"2011-11-25";301
17140;1;302.0;465.32;"2011-10-19";"2011-10-19";0
17142;1;81.0;579.0;"2011-11-04";"2011-11-04";0
17144;2;483.0;984.57;"2011-10-13";"2011-11-03";21
17146;3;212.0;749.78;"2011-02-24";"2011-09-21";209
17147;4;882.0;1714.59;"2011-05-19";"2011-11-28";193
17148;1;82.0;124.88;"2010-12-07";"2010-12-07";0
17152;3;517.0;1689.5;"2011-09-22";"2011-12-08";77
17153;1;104.0;213.78;"2011-07-10";"2011-07-11";1
17154;1;490.0;329.34;"2011-11-06";"2011-11-06";0
17155;2;242.0;251.7;"2011-01-19";"2011-08-25";218
17157;2;172.0;319.0;"2011-01-27";"2011-10-13";259
17158;3;778.0;1266.97;"2011-02-16";"2011-11-10";267
17159;3;1111.0;1538.88;"2011-02-11";"2011-11-07";269
17160;6;2856.0;3518.03;"2011-03-21";"2011-11-14";238
17162;10;1001.0;1715.46;"2010-12-01";"2011-10-25";328
17163;2;66.0;293.1;"2011-07-31";"2011-10-31";92
17164;7;1501.0;2467.35;"2011-04-10";"2011-11-22";226
17165;1;100.0;158.68;"2011-07-31";"2011-07-31";0
17166;2;78.0;206.34;"2011-03-18";"2011-12-01";258
17169;2;526.0;835.78;"2010-12-20";"2011-12-02";347
17171;1;185.0;224.91;"2011-07-18";"2011-07-18";0
17172;1;480.0;317.76;"2011-10-27";"2011-10-27";0
17173;8;1122.0;3766.6;"2011-02-14";"2011-12-01";290
17174;1;41.0;59.9;"2011-11-17";"2011-11-17";0
17175;4;866.0;1443.69;"2011-01-07";"2011-06-23";167
17176;1;170.0;306.13;"2011-12-04";"2011-12-04";0
17179;3;290.0;711.79;"2011-01-18";"2011-11-10";296
17180;4;683.0;796.03;"2011-05-10";"2011-12-06";210
17181;2;241.0;239.92;"2010-12-02";"2011-12-05";368
17183;6;1296.0;3347.31;"2011-03-04";"2011-12-07";278
17186;2;200.0;144.0;"2011-01-13";"2011-11-28";319
17187;1;144.0;203.95;"2011-11-13";"2011-11-13";0
17188;7;1328.0;2474.23;"2011-02-01";"2011-09-28";239
17189;2;227.0;384.4;"2011-02-23";"2011-08-24";182
17190;2;161.0;444.74;"2011-11-28";"2011-12-01";3
17191;7;1167.0;2095.13;"2010-12-01";"2011-09-19";292
17193;7;1254.0;1699.3;"2011-01-25";"2011-12-01";310
17194;2;119.0;262.62;"2011-02-15";"2011-09-01";198
17197;1;191.0;1013.01;"2011-05-27";"2011-05-27";0
17198;3;357.0;692.22;"2010-12-09";"2011-07-14";217
17201;1;268.0;342.63;"2011-12-07";"2011-12-07";0
17203;6;2850.0;3563.85;"2010-12-05";"2011-11-28";358
17204;4;646.0;1564.56;"2011-02-01";"2011-11-01";273
17205;1;884.0;384.08;"2011-12-08";"2011-12-08";0
17206;1;76.0;204.24;"2010-12-01";"2010-12-01";0
17211;8;1323.0;2317.22;"2010-12-13";"2011-11-10";332
17212;1;147.0;226.85;"2011-10-10";"2011-10-10";0
17213;7;1176.0;2781.23;"2011-01-14";"2011-05-12";118
17214;6;276.0;1069.12;"2011-02-22";"2011-11-28";279
17217;1;24.0;113.5;"2011-11-09";"2011-11-09";0
17218;10;958.0;1960.72;"2011-01-07";"2011-11-21";318
17219;1;89.0;114.23;"2011-05-15";"2011-05-15";0
17220;14;1905.0;3198.25;"2011-01-19";"2011-11-28";313
17221;2;288.0;335.13;"2011-04-07";"2011-10-16";192
17222;1;128.0;354.15;"2011-11-21";"2011-11-21";0
17223;2;112.0;426.79;"2011-01-06";"2011-05-26";140
17226;1;406.0;393.49;"2011-06-02";"2011-06-02";0
17227;6;741.0;939.32;"2010-12-20";"2011-11-27";342
17228;8;1532.0;1906.09;"2010-12-07";"2011-11-27";355
17229;2;185.0;318.76;"2011-05-10";"2011-09-13";126
17230;8;1651.0;3638.41;"2011-02-20";"2011-09-20";212
17231;10;1742.0;3174.32;"2010-12-05";"2011-11-23";353
17232;2;203.0;421.52;"2011-09-19";"2011-10-30";41
17233;1;131.0;190.88;"2011-04-13";"2011-04-14";1
17234;1;55.0;149.89;"2011-01-05";"2011-01-05";0
17235;2;224.0;550.06;"2010-12-06";"2011-07-06";212
17236;6;474.0;916.13;"2011-01-13";"2011-10-30";290
17237;2;105.0;314.69;"2011-07-24";"2011-09-29";67
17238;17;1822.0;3744.65;"2010-12-09";"2011-11-28";354
17239;1;150.0;382.5;"2011-05-16";"2011-05-16";0
17242;2;611.0;1135.04;"2011-01-07";"2011-08-16";221
17243;26;3370.0;8676.85;"2010-12-10";"2011-11-06";331
17244;1;616.0;954.9;"2010-12-02";"2010-12-03";1
17245;1;75.0;171.45;"2011-11-30";"2011-11-30";0
17247;1;106.0;282.19;"2011-09-15";"2011-09-15";0
17248;1;213.0;318.65;"2011-07-11";"2011-07-11";0
17250;2;168.0;384.52;"2011-09-26";"2011-10-26";30
17251;1;110.0;283.28;"2011-01-30";"2011-01-30";0
17252;2;193.0;353.86;"2010-12-09";"2011-07-17";220
17253;1;43.0;178.26;"2011-08-19";"2011-08-19";0
17254;2;252.0;272.44;"2011-09-13";"2011-10-21";38
17255;2;232.0;298.41;"2011-02-28";"2011-06-16";108
17256;2;141.0;240.0;"2011-05-18";"2011-08-18";92
17259;2;410.0;603.37;"2011-01-05";"2011-04-19";104
17262;5;367.0;1253.36;"2010-12-05";"2011-11-13";343
17263;1;36.0;63.44;"2011-11-27";"2011-11-27";0
17265;2;394.0;562.9;"2011-01-06";"2011-05-16";130
17266;3;161.0;310.64;"2011-04-21";"2011-10-30";192
17267;2;159.0;317.62;"2011-06-21";"2011-06-21";0
17268;4;844.0;763.64;"2011-04-12";"2011-10-25";196
17272;4;1778.0;2148.63;"2011-01-23";"2011-12-06";317
17274;1;79.0;111.98;"2011-04-13";"2011-04-13";0
17277;2;430.0;1065.35;"2011-04-18";"2011-11-11";207
17278;1;179.0;246.04;"2011-10-31";"2011-10-31";0
17279;1;48.0;187.83;"2011-12-02";"2011-12-02";0
17282;3;1877.0;1703.41;"2011-02-01";"2011-06-14";133
17284;6;1364.0;1652.58;"2011-01-19";"2011-11-28";313
17286;1;118.0;153.92;"2011-08-03";"2011-08-03";0
17287;7;559.0;1064.11;"2010-12-05";"2011-11-29";359
17288;7;1203.0;1419.73;"2011-02-24";"2011-11-28";277
17289;3;520.0;944.41;"2011-01-09";"2011-05-16";127
17290;2;404.0;525.24;"2011-09-11";"2011-10-27";46
17291;1;72.0;550.8;"2011-06-02";"2011-06-02";0
17293;9;1140.0;1875.11;"2011-02-09";"2011-12-02";296
17295;3;294.0;556.95;"2011-06-08";"2011-11-22";167
17297;1;67.0;131.78;"2011-08-31";"2011-08-31";0
17298;2;387.0;498.42;"2011-06-27";"2011-09-04";69
17299;4;678.0;669.11;"2011-02-04";"2011-09-29";237
17301;1;149.0;197.63;"2011-08-04";"2011-08-04";0
17302;5;575.0;1135.63;"2011-05-12";"2011-11-25";197
17303;1;144.0;250.04;"2011-02-08";"2011-02-08";0
17306;19;11491.0;8631.31;"2011-01-28";"2011-12-01";307
17309;1;41.0;82.75;"2011-09-16";"2011-09-16";0
17311;2;1005.0;1384.85;"2011-05-08";"2011-10-30";175
17312;3;372.0;644.3;"2011-03-20";"2011-05-16";57
17313;1;1402.0;2328.84;"2011-05-19";"2011-05-19";0
17314;8;1896.0;2527.92;"2011-02-23";"2011-12-02";282
17315;38;3888.0;6292.26;"2010-12-01";"2011-12-04";368
17317;3;1146.0;2600.34;"2010-12-03";"2011-09-29";300
17320;3;634.0;1200.62;"2011-01-07";"2011-11-07";304
17321;2;373.0;700.86;"2011-10-11";"2011-11-17";37
17323;7;776.0;921.07;"2011-03-01";"2011-11-25";269
17324;4;844.0;990.23;"2011-01-13";"2011-08-24";223
17325;1;60.0;96.8;"2011-08-11";"2011-08-11";0
17329;2;142.0;523.11;"2011-05-12";"2011-09-20";131
17330;2;120.0;363.9;"2011-07-21";"2011-11-16";118
17331;1;16.0;175.2;"2011-06-30";"2011-06-30";0
17333;1;375.0;494.25;"2011-10-10";"2011-10-10";0
17334;2;315.0;307.02;"2011-06-01";"2011-06-12";11
17337;4;1269.0;2027.87;"2011-04-11";"2011-11-24";227
17338;8;3128.0;6643.93;"2011-02-07";"2011-11-30";296
17339;2;152.0;243.36;"2011-01-23";"2011-09-20";240
17340;11;5967.0;12353.29;"2011-01-17";"2011-12-08";325
17341;3;489.0;781.36;"2011-01-13";"2011-03-27";73
17343;1;56.0;193.64;"2011-03-03";"2011-03-03";0
17344;1;66.0;160.57;"2011-01-17";"2011-01-17";0
17345;4;346.0;537.74;"2011-09-14";"2011-12-08";85
17346;15;1657.0;2676.56;"2010-12-02";"2011-12-01";364
17347;1;216.0;228.96;"2011-10-10";"2011-10-10";0
17348;5;1401.0;1159.52;"2011-04-08";"2011-11-13";219
17349;1;112.0;110.75;"2011-01-13";"2011-01-13";0
17350;4;795.0;1286.07;"2010-12-10";"2011-10-12";306
17351;3;113.0;587.15;"2011-02-24";"2011-09-02";190
17353;2;1200.0;1740.0;"2011-04-05";"2011-06-13";69
17354;1;1006.0;1393.06;"2010-12-12";"2010-12-12";0
17356;1;166.0;178.22;"2011-05-19";"2011-05-19";0
17357;2;153.0;388.14;"2011-07-13";"2011-07-13";0
17358;2;202.0;365.85;"2011-03-02";"2011-06-10";100
17359;1;161.0;127.86;"2011-09-29";"2011-09-29";0
17360;3;335.0;585.79;"2010-12-16";"2011-08-26";253
17361;3;157.0;488.2;"2010-12-09";"2011-07-06";209
17362;2;191.0;312.23;"2011-05-26";"2011-11-04";162
17364;11;2701.0;4481.18;"2011-04-03";"2011-11-30";241
17365;8;4777.0;4801.56;"2010-12-13";"2011-12-06";358
17367;1;150.0;168.4;"2011-11-06";"2011-11-06";0
17368;8;1391.0;1912.67;"2011-01-26";"2011-09-30";247
17370;4;540.0;446.18;"2011-02-21";"2011-11-10";262
17371;3;152.0;423.89;"2011-02-10";"2011-08-28";199
17372;8;749.0;1342.68;"2010-12-20";"2011-11-28";343
17373;4;408.0;646.92;"2011-03-06";"2011-11-13";252
17374;2;85.0;495.77;"2011-08-08";"2011-11-16";100
17375;3;367.0;400.1;"2011-02-10";"2011-12-06";299
17376;2;86.0;203.2;"2011-05-23";"2011-11-14";175
17377;20;2076.0;4100.92;"2010-12-02";"2011-12-07";370
17379;1;663.0;404.66;"2011-09-28";"2011-09-28";0
17381;29;25649.0;20275.61;"2010-12-06";"2011-12-01";360
17382;1;25.0;65.4;"2011-11-21";"2011-11-21";0
17383;1;150.0;199.29;"2011-10-25";"2011-10-25";0
17384;2;88.0;336.4;"2011-08-16";"2011-11-16";92
17385;1;201.0;261.11;"2011-09-18";"2011-09-18";0
17386;6;1902.0;2686.42;"2011-03-04";"2011-10-14";224
17387;2;542.0;784.11;"2011-04-19";"2011-08-05";108
17388;4;1068.0;1259.56;"2011-06-05";"2011-11-23";171
17389;34;7612.0;31833.68;"2010-12-13";"2011-12-06";358
17391;2;480.0;508.8;"2011-03-08";"2011-03-09";1
17392;2;320.0;457.91;"2011-02-27";"2011-06-05";98
17394;1;241.0;203.87;"2011-11-16";"2011-11-16";0
17396;8;2005.0;7330.8;"2010-12-08";"2011-11-17";344
17397;2;254.0;696.41;"2011-07-26";"2011-07-26";0
17398;3;310.0;653.38;"2011-07-22";"2011-11-25";126
17400;5;1097.0;2129.96;"2011-03-08";"2011-11-25";262
17402;13;701.0;2633.85;"2010-12-14";"2011-12-07";358
17403;1;117.0;281.62;"2011-04-04";"2011-04-04";0
17404;15;32748.0;31906.82;"2011-02-17";"2011-12-07";293
17405;3;726.0;1031.41;"2011-04-12";"2011-11-10";212
17406;3;787.0;2200.42;"2011-01-11";"2011-03-29";77
17408;1;3.0;32.65;"2011-03-09";"2011-03-09";0
17409;2;105.0;771.85;"2010-12-14";"2011-10-18";308
17410;5;616.0;1214.72;"2011-03-25";"2011-12-02";252
17411;3;306.0;778.94;"2011-09-23";"2011-11-06";44
17412;7;738.0;1258.06;"2010-12-07";"2011-12-08";366
17414;2;2100.0;778.0;"2010-12-14";"2011-02-09";57
17415;1;114.0;507.84;"2011-10-25";"2011-10-25";0
17416;7;4302.0;6893.42;"2011-01-27";"2011-12-08";315
17418;2;289.0;463.46;"2011-02-22";"2011-04-15";52
17419;12;1876.0;4226.57;"2011-01-10";"2011-11-22";316
17420;3;265.0;598.83;"2010-12-01";"2011-02-15";76
17422;6;2253.0;1979.37;"2011-01-09";"2011-11-15";310
17423;2;459.0;698.41;"2011-01-18";"2011-11-17";303
17425;2;407.0;759.17;"2011-08-16";"2011-11-28";104
17426;6;3094.0;5037.26;"2011-01-30";"2011-10-13";256
17427;1;34.0;100.8;"2011-11-11";"2011-11-11";0
17428;28;9474.0;17256.85;"2010-12-19";"2011-11-22";338
17429;3;624.0;524.92;"2010-12-13";"2011-11-16";338
17430;2;190.0;265.76;"2011-01-20";"2011-05-08";108
17431;1;292.0;403.3;"2011-05-13";"2011-05-15";2
17432;2;207.0;365.76;"2011-03-30";"2011-08-23";146
17433;1;185.0;303.16;"2011-10-04";"2011-10-04";0
17434;7;1693.0;2373.82;"2010-12-12";"2011-10-30";322
17436;2;90.0;216.3;"2011-11-01";"2011-11-13";12
17438;1;103.0;388.45;"2011-10-10";"2011-10-10";0
17440;3;246.0;186.42;"2011-03-27";"2011-10-19";206
17442;6;1496.0;2248.56;"2011-03-08";"2011-11-15";252
17443;1;504.0;534.24;"2011-11-15";"2011-11-15";0
17444;3;2119.0;2940.04;"2011-02-06";"2011-04-21";74
17446;2;198.0;120.9;"2011-01-25";"2011-05-25";120
17447;2;443.0;541.53;"2011-03-04";"2011-11-11";252
17449;7;1122.0;2520.86;"2011-01-31";"2011-11-09";282
17450;46;69993.0;194550.79;"2011-01-07";"2011-12-08";335
17451;7;1203.0;1721.4;"2011-08-25";"2011-12-05";102
17453;2;219.0;486.72;"2011-08-24";"2011-11-23";91
17454;4;243.0;517.53;"2011-02-20";"2011-12-08";291
17455;1;66.0;131.7;"2011-12-02";"2011-12-02";0
17456;1;222.0;249.86;"2011-01-23";"2011-01-23";0
17457;5;826.0;1737.7;"2011-03-11";"2011-11-30";264
